L1Seed,PileUp,Total,Prescale0,Fired0,
L1_Mu6_DoubleEG10er2p5,44.4,53515,0,0,
L1_Mu6_DoubleEG10er2p5,44.5,53616,0,0,
L1_Mu6_DoubleEG10er2p5,44.6,160868,0,0,
L1_Mu6_DoubleEG10er2p5,44.7,106861,0,0,
L1_Mu6_DoubleEG10er2p5,44.8,80492,0,0,
L1_Mu6_DoubleEG10er2p5,44.9,26766,0,0,
L1_Mu6_DoubleEG10er2p5,45,27058,0,0,
L1_Mu6_DoubleEG10er2p5,45.2,26867,0,0,
L1_Mu6_DoubleEG10er2p5,45.4,26823,0,0,
L1_Mu6_DoubleEG10er2p5,45.5,53475,0,0,
L1_Mu6_DoubleEG10er2p5,45.6,26739,0,0,
L1_Mu6_DoubleEG10er2p5,45.7,26474,0,0,
L1_Mu6_DoubleEG10er2p5,45.8,53643,0,0,
L1_Mu6_DoubleEG12er2p5,-1,26327,1,0,
L1_Mu6_DoubleEG12er2p5,5.2,26913,1,0,
L1_Mu6_DoubleEG12er2p5,5.3,27004,1,0,
L1_Mu6_DoubleEG12er2p5,9.1,27027,1,0,
L1_Mu6_DoubleEG12er2p5,12.8,26972,1,0,
L1_Mu6_DoubleEG12er2p5,19.9,26899,1,0,
L1_Mu6_DoubleEG12er2p5,20.5,27040,1,0,
L1_Mu6_DoubleEG12er2p5,25.5,26794,1,0,
L1_Mu6_DoubleEG12er2p5,26,27006,1,0,
L1_Mu6_DoubleEG12er2p5,33.7,26805,1,0,
L1_Mu6_DoubleEG12er2p5,33.8,26708,1,0,
L1_Mu6_DoubleEG12er2p5,35.3,26746,1,1,
L1_Mu6_DoubleEG12er2p5,36.4,26788,1,0,
L1_Mu6_DoubleEG12er2p5,36.9,8935,1,0,
L1_Mu6_DoubleEG12er2p5,37,8990,1,0,
L1_Mu6_DoubleEG12er2p5,37.1,53549,1,2,
L1_Mu6_DoubleEG12er2p5,37.2,27016,1,0,
L1_Mu6_DoubleEG12er2p5,37.3,17810,1,0,
L1_Mu6_DoubleEG12er2p5,37.4,44789,1,3,
L1_Mu6_DoubleEG12er2p5,37.5,116099,1,0,
L1_Mu6_DoubleEG12er2p5,37.6,44816,1,0,
L1_Mu6_DoubleEG12er2p5,37.7,85090,1,1,
L1_Mu6_DoubleEG12er2p5,37.8,134244,1,3,
L1_Mu6_DoubleEG12er2p5,37.9,35764,1,1,
L1_Mu6_DoubleEG12er2p5,38,107409,1,0,
L1_Mu6_DoubleEG12er2p5,38.1,67789,1,1,
L1_Mu6_DoubleEG12er2p5,38.2,89480,1,2,
L1_Mu6_DoubleEG12er2p5,38.3,150254,1,3,
L1_Mu6_DoubleEG12er2p5,38.4,134270,1,2,
L1_Mu6_DoubleEG12er2p5,38.5,152188,1,2,
L1_Mu6_DoubleEG12er2p5,38.6,134282,1,2,
L1_Mu6_DoubleEG12er2p5,38.7,80442,1,2,
L1_Mu6_DoubleEG12er2p5,38.8,116273,1,1,
L1_Mu6_DoubleEG12er2p5,38.9,125176,1,1,
L1_Mu6_DoubleEG12er2p5,39,133773,1,0,
L1_Mu6_DoubleEG12er2p5,39.1,80634,1,2,
L1_Mu6_DoubleEG12er2p5,39.2,80541,1,0,
L1_Mu6_DoubleEG12er2p5,39.3,268525,1,5,
L1_Mu6_DoubleEG12er2p5,39.4,125281,1,4,
L1_Mu6_DoubleEG12er2p5,39.5,89405,1,2,
L1_Mu6_DoubleEG12er2p5,39.6,134064,1,3,
L1_Mu6_DoubleEG12er2p5,39.7,107143,1,0,
L1_Mu6_DoubleEG12er2p5,39.8,134224,1,2,
L1_Mu6_DoubleEG12er2p5,39.9,107417,1,3,
L1_Mu6_DoubleEG12er2p5,40,107409,1,1,
L1_Mu6_DoubleEG12er2p5,40.1,160718,1,5,
L1_Mu6_DoubleEG12er2p5,40.2,107394,1,5,
L1_Mu6_DoubleEG12er2p5,40.3,80430,1,0,
L1_Mu6_DoubleEG12er2p5,40.4,187881,1,6,
L1_Mu6_DoubleEG12er2p5,40.5,187992,1,5,
L1_Mu6_DoubleEG12er2p5,40.6,133660,1,1,
L1_Mu6_DoubleEG12er2p5,40.7,241887,1,4,
L1_Mu6_DoubleEG12er2p5,40.8,214725,1,3,
L1_Mu6_DoubleEG12er2p5,40.9,133950,1,2,
L1_Mu6_DoubleEG12er2p5,41,134102,1,1,
L1_Mu6_DoubleEG12er2p5,41.1,267784,1,6,
L1_Mu6_DoubleEG12er2p5,41.2,188008,1,3,
L1_Mu6_DoubleEG12er2p5,41.3,294403,1,6,
L1_Mu6_DoubleEG12er2p5,41.4,223555,1,1,
L1_Mu6_DoubleEG12er2p5,41.5,241025,1,3,
L1_Mu6_DoubleEG12er2p5,41.6,26809,1,0,
L1_Mu6_DoubleEG12er2p5,41.7,214824,1,3,
L1_Mu6_DoubleEG12er2p5,41.8,80470,1,3,
L1_Mu6_DoubleEG12er2p5,41.9,80388,1,1,
L1_Mu6_DoubleEG12er2p5,42.1,107389,1,2,
L1_Mu6_DoubleEG12er2p5,42.2,53605,1,1,
L1_Mu6_DoubleEG12er2p5,42.3,160414,1,2,
L1_Mu6_DoubleEG12er2p5,42.4,26345,1,0,
L1_Mu6_DoubleEG12er2p5,42.5,107250,1,3,
L1_Mu6_DoubleEG12er2p5,42.6,80587,1,2,
L1_Mu6_DoubleEG12er2p5,42.7,134049,1,4,
L1_Mu6_DoubleEG12er2p5,42.8,80368,1,2,
L1_Mu6_DoubleEG12er2p5,42.9,107368,1,4,
L1_Mu6_DoubleEG12er2p5,43,26882,1,0,
L1_Mu6_DoubleEG12er2p5,43.1,53137,1,1,
L1_Mu6_DoubleEG12er2p5,43.2,107197,1,2,
L1_Mu6_DoubleEG12er2p5,43.3,107152,1,2,
L1_Mu6_DoubleEG12er2p5,43.4,80358,1,2,
L1_Mu6_DoubleEG12er2p5,43.5,187630,1,5,
L1_Mu6_DoubleEG12er2p5,43.6,143161,1,3,
L1_Mu6_DoubleEG12er2p5,43.7,107103,1,2,
L1_Mu6_DoubleEG12er2p5,43.8,160451,1,4,
L1_Mu6_DoubleEG12er2p5,43.9,186782,1,6,
L1_Mu6_DoubleEG12er2p5,44,178642,1,0,
L1_Mu6_DoubleEG12er2p5,44.1,133585,1,3,
L1_Mu6_DoubleEG12er2p5,44.2,53536,1,0,
L1_Mu6_DoubleEG12er2p5,44.3,80528,1,0,
L1_Mu6_DoubleEG12er2p5,44.4,53515,1,2,
L1_Mu6_DoubleEG12er2p5,44.5,53616,1,1,
L1_Mu6_DoubleEG12er2p5,44.6,160868,1,6,
L1_Mu6_DoubleEG12er2p5,44.7,106861,1,2,
L1_Mu6_DoubleEG12er2p5,44.8,80492,1,0,
L1_Mu6_DoubleEG12er2p5,44.9,26766,1,0,
L1_Mu6_DoubleEG12er2p5,45,27058,1,0,
L1_Mu6_DoubleEG12er2p5,45.2,26867,1,1,
L1_Mu6_DoubleEG12er2p5,45.4,26823,1,1,
L1_Mu6_DoubleEG12er2p5,45.5,53475,1,0,
L1_Mu6_DoubleEG12er2p5,45.6,26739,1,0,
L1_Mu6_DoubleEG12er2p5,45.7,26474,1,1,
L1_Mu6_DoubleEG12er2p5,45.8,53643,1,2,
L1_Mu6_DoubleEG15er2p5,-1,26327,1,0,
L1_Mu6_DoubleEG15er2p5,5.2,26913,1,0,
L1_Mu6_DoubleEG15er2p5,5.3,27004,1,0,
L1_Mu6_DoubleEG15er2p5,9.1,27027,1,0,
L1_Mu6_DoubleEG15er2p5,12.8,26972,1,0,
L1_Mu6_DoubleEG15er2p5,19.9,26899,1,0,
L1_Mu6_DoubleEG15er2p5,20.5,27040,1,0,
L1_Mu6_DoubleEG15er2p5,25.5,26794,1,0,
L1_Mu6_DoubleEG15er2p5,26,27006,1,0,
L1_Mu6_DoubleEG15er2p5,33.7,26805,1,0,
L1_Mu6_DoubleEG15er2p5,33.8,26708,1,0,
L1_Mu6_DoubleEG15er2p5,35.3,26746,1,0,
L1_Mu6_DoubleEG15er2p5,36.4,26788,1,0,
L1_Mu6_DoubleEG15er2p5,36.9,8935,1,0,
L1_Mu6_DoubleEG15er2p5,37,8990,1,0,
L1_Mu6_DoubleEG15er2p5,37.1,53549,1,0,
L1_Mu6_DoubleEG15er2p5,37.2,27016,1,0,
L1_Mu6_DoubleEG15er2p5,37.3,17810,1,0,
L1_Mu6_DoubleEG15er2p5,37.4,44789,1,1,
L1_Mu6_DoubleEG15er2p5,37.5,116099,1,0,
L1_Mu6_DoubleEG15er2p5,37.6,44816,1,0,
L1_Mu6_DoubleEG15er2p5,37.7,85090,1,0,
L1_Mu6_DoubleEG15er2p5,37.8,134244,1,1,
L1_Mu6_DoubleEG15er2p5,37.9,35764,1,0,
L1_Mu6_DoubleEG15er2p5,38,107409,1,0,
L1_Mu6_DoubleEG15er2p5,38.1,67789,1,0,
L1_Mu6_DoubleEG15er2p5,38.2,89480,1,1,
L1_Mu6_DoubleEG15er2p5,38.3,150254,1,0,
L1_Mu6_DoubleEG15er2p5,38.4,134270,1,0,
L1_Mu6_DoubleEG15er2p5,38.5,152188,1,1,
L1_Mu6_DoubleEG15er2p5,38.6,134282,1,1,
L1_Mu6_DoubleEG15er2p5,38.7,80442,1,2,
L1_Mu6_DoubleEG15er2p5,38.8,116273,1,1,
L1_Mu6_DoubleEG15er2p5,38.9,125176,1,1,
L1_Mu6_DoubleEG15er2p5,39,133773,1,0,
L1_Mu6_DoubleEG15er2p5,39.1,80634,1,2,
L1_Mu6_DoubleEG15er2p5,39.2,80541,1,0,
L1_Mu6_DoubleEG15er2p5,39.3,268525,1,2,
L1_Mu6_DoubleEG15er2p5,39.4,125281,1,2,
L1_Mu6_DoubleEG15er2p5,39.5,89405,1,1,
L1_Mu6_DoubleEG15er2p5,39.6,134064,1,1,
L1_Mu6_DoubleEG15er2p5,39.7,107143,1,0,
L1_Mu6_DoubleEG15er2p5,39.8,134224,1,1,
L1_Mu6_DoubleEG15er2p5,39.9,107417,1,1,
L1_Mu6_DoubleEG15er2p5,40,107409,1,1,
L1_Mu6_DoubleEG15er2p5,40.1,160718,1,3,
L1_Mu6_DoubleEG15er2p5,40.2,107394,1,4,
L1_Mu6_DoubleEG15er2p5,40.3,80430,1,0,
L1_Mu6_DoubleEG15er2p5,40.4,187881,1,2,
L1_Mu6_DoubleEG15er2p5,40.5,187992,1,1,
L1_Mu6_DoubleEG15er2p5,40.6,133660,1,0,
L1_Mu6_DoubleEG15er2p5,40.7,241887,1,1,
L1_Mu6_DoubleEG15er2p5,40.8,214725,1,1,
L1_Mu6_DoubleEG15er2p5,40.9,133950,1,1,
L1_Mu6_DoubleEG15er2p5,41,134102,1,1,
L1_Mu6_DoubleEG15er2p5,41.1,267784,1,1,
L1_Mu6_DoubleEG15er2p5,41.2,188008,1,1,
L1_Mu6_DoubleEG15er2p5,41.3,294403,1,3,
L1_Mu6_DoubleEG15er2p5,41.4,223555,1,0,
L1_Mu6_DoubleEG15er2p5,41.5,241025,1,0,
L1_Mu6_DoubleEG15er2p5,41.6,26809,1,0,
L1_Mu6_DoubleEG15er2p5,41.7,214824,1,2,
L1_Mu6_DoubleEG15er2p5,41.8,80470,1,2,
L1_Mu6_DoubleEG15er2p5,41.9,80388,1,0,
L1_Mu6_DoubleEG15er2p5,42.1,107389,1,0,
L1_Mu6_DoubleEG15er2p5,42.2,53605,1,0,
L1_Mu6_DoubleEG15er2p5,42.3,160414,1,0,
L1_Mu6_DoubleEG15er2p5,42.4,26345,1,0,
L1_Mu6_DoubleEG15er2p5,42.5,107250,1,1,
L1_Mu6_DoubleEG15er2p5,42.6,80587,1,2,
L1_Mu6_DoubleEG15er2p5,42.7,134049,1,2,
L1_Mu6_DoubleEG15er2p5,42.8,80368,1,0,
L1_Mu6_DoubleEG15er2p5,42.9,107368,1,2,
L1_Mu6_DoubleEG15er2p5,43,26882,1,0,
L1_Mu6_DoubleEG15er2p5,43.1,53137,1,1,
L1_Mu6_DoubleEG15er2p5,43.2,107197,1,0,
L1_Mu6_DoubleEG15er2p5,43.3,107152,1,0,
L1_Mu6_DoubleEG15er2p5,43.4,80358,1,0,
L1_Mu6_DoubleEG15er2p5,43.5,187630,1,3,
L1_Mu6_DoubleEG15er2p5,43.6,143161,1,1,
L1_Mu6_DoubleEG15er2p5,43.7,107103,1,0,
L1_Mu6_DoubleEG15er2p5,43.8,160451,1,2,
L1_Mu6_DoubleEG15er2p5,43.9,186782,1,2,
L1_Mu6_DoubleEG15er2p5,44,178642,1,0,
L1_Mu6_DoubleEG15er2p5,44.1,133585,1,0,
L1_Mu6_DoubleEG15er2p5,44.2,53536,1,0,
L1_Mu6_DoubleEG15er2p5,44.3,80528,1,0,
L1_Mu6_DoubleEG15er2p5,44.4,53515,1,1,
L1_Mu6_DoubleEG15er2p5,44.5,53616,1,0,
L1_Mu6_DoubleEG15er2p5,44.6,160868,1,4,
L1_Mu6_DoubleEG15er2p5,44.7,106861,1,0,
L1_Mu6_DoubleEG15er2p5,44.8,80492,1,0,
L1_Mu6_DoubleEG15er2p5,44.9,26766,1,0,
L1_Mu6_DoubleEG15er2p5,45,27058,1,0,
L1_Mu6_DoubleEG15er2p5,45.2,26867,1,0,
L1_Mu6_DoubleEG15er2p5,45.4,26823,1,0,
L1_Mu6_DoubleEG15er2p5,45.5,53475,1,0,
L1_Mu6_DoubleEG15er2p5,45.6,26739,1,0,
L1_Mu6_DoubleEG15er2p5,45.7,26474,1,1,
L1_Mu6_DoubleEG15er2p5,45.8,53643,1,1,
L1_Mu6_DoubleEG17er2p5,-1,26327,1,0,
L1_Mu6_DoubleEG17er2p5,5.2,26913,1,0,
L1_Mu6_DoubleEG17er2p5,5.3,27004,1,0,
L1_Mu6_DoubleEG17er2p5,9.1,27027,1,0,
L1_Mu6_DoubleEG17er2p5,12.8,26972,1,0,
L1_Mu6_DoubleEG17er2p5,19.9,26899,1,0,
L1_Mu6_DoubleEG17er2p5,20.5,27040,1,0,
L1_Mu6_DoubleEG17er2p5,25.5,26794,1,0,
L1_Mu6_DoubleEG17er2p5,26,27006,1,0,
L1_Mu6_DoubleEG17er2p5,33.7,26805,1,0,
L1_Mu6_DoubleEG17er2p5,33.8,26708,1,0,
L1_Mu6_DoubleEG17er2p5,35.3,26746,1,0,
L1_Mu6_DoubleEG17er2p5,36.4,26788,1,0,
L1_Mu6_DoubleEG17er2p5,36.9,8935,1,0,
L1_Mu6_DoubleEG17er2p5,37,8990,1,0,
L1_Mu6_DoubleEG17er2p5,37.1,53549,1,0,
L1_Mu6_DoubleEG17er2p5,37.2,27016,1,0,
L1_Mu6_DoubleEG17er2p5,37.3,17810,1,0,
L1_Mu6_DoubleEG17er2p5,37.4,44789,1,1,
L1_Mu6_DoubleEG17er2p5,37.5,116099,1,0,
L1_Mu6_DoubleEG17er2p5,37.6,44816,1,0,
L1_Mu6_DoubleEG17er2p5,37.7,85090,1,0,
L1_Mu6_DoubleEG17er2p5,37.8,134244,1,0,
L1_Mu6_DoubleEG17er2p5,37.9,35764,1,0,
L1_Mu6_DoubleEG17er2p5,38,107409,1,0,
L1_Mu6_DoubleEG17er2p5,38.1,67789,1,0,
L1_Mu6_DoubleEG17er2p5,38.2,89480,1,0,
L1_Mu6_DoubleEG17er2p5,38.3,150254,1,0,
L1_Mu6_DoubleEG17er2p5,38.4,134270,1,0,
L1_Mu6_DoubleEG17er2p5,38.5,152188,1,1,
L1_Mu6_DoubleEG17er2p5,38.6,134282,1,0,
L1_Mu6_DoubleEG17er2p5,38.7,80442,1,1,
L1_Mu6_DoubleEG17er2p5,38.8,116273,1,1,
L1_Mu6_DoubleEG17er2p5,38.9,125176,1,0,
L1_Mu6_DoubleEG17er2p5,39,133773,1,0,
L1_Mu6_DoubleEG17er2p5,39.1,80634,1,1,
L1_Mu6_DoubleEG17er2p5,39.2,80541,1,0,
L1_Mu6_DoubleEG17er2p5,39.3,268525,1,0,
L1_Mu6_DoubleEG17er2p5,39.4,125281,1,0,
L1_Mu6_DoubleEG17er2p5,39.5,89405,1,0,
L1_Mu6_DoubleEG17er2p5,39.6,134064,1,0,
L1_Mu6_DoubleEG17er2p5,39.7,107143,1,0,
L1_Mu6_DoubleEG17er2p5,39.8,134224,1,1,
L1_Mu6_DoubleEG17er2p5,39.9,107417,1,1,
L1_Mu6_DoubleEG17er2p5,40,107409,1,1,
L1_Mu6_DoubleEG17er2p5,40.1,160718,1,2,
L1_Mu6_DoubleEG17er2p5,40.2,107394,1,2,
L1_Mu6_DoubleEG17er2p5,40.3,80430,1,0,
L1_Mu6_DoubleEG17er2p5,40.4,187881,1,1,
L1_Mu6_DoubleEG17er2p5,40.5,187992,1,1,
L1_Mu6_DoubleEG17er2p5,40.6,133660,1,0,
L1_Mu6_DoubleEG17er2p5,40.7,241887,1,1,
L1_Mu6_DoubleEG17er2p5,40.8,214725,1,1,
L1_Mu6_DoubleEG17er2p5,40.9,133950,1,0,
L1_Mu6_DoubleEG17er2p5,41,134102,1,0,
L1_Mu6_DoubleEG17er2p5,41.1,267784,1,1,
L1_Mu6_DoubleEG17er2p5,41.2,188008,1,1,
L1_Mu6_DoubleEG17er2p5,41.3,294403,1,1,
L1_Mu6_DoubleEG17er2p5,41.4,223555,1,0,
L1_Mu6_DoubleEG17er2p5,41.5,241025,1,0,
L1_Mu6_DoubleEG17er2p5,41.6,26809,1,0,
L1_Mu6_DoubleEG17er2p5,41.7,214824,1,0,
L1_Mu6_DoubleEG17er2p5,41.8,80470,1,0,
L1_Mu6_DoubleEG17er2p5,41.9,80388,1,0,
L1_Mu6_DoubleEG17er2p5,42.1,107389,1,0,
L1_Mu6_DoubleEG17er2p5,42.2,53605,1,0,
L1_Mu6_DoubleEG17er2p5,42.3,160414,1,0,
L1_Mu6_DoubleEG17er2p5,42.4,26345,1,0,
L1_Mu6_DoubleEG17er2p5,42.5,107250,1,0,
L1_Mu6_DoubleEG17er2p5,42.6,80587,1,2,
L1_Mu6_DoubleEG17er2p5,42.7,134049,1,1,
L1_Mu6_DoubleEG17er2p5,42.8,80368,1,0,
L1_Mu6_DoubleEG17er2p5,42.9,107368,1,1,
L1_Mu6_DoubleEG17er2p5,43,26882,1,0,
L1_Mu6_DoubleEG17er2p5,43.1,53137,1,1,
L1_Mu6_DoubleEG17er2p5,43.2,107197,1,0,
L1_Mu6_DoubleEG17er2p5,43.3,107152,1,0,
L1_Mu6_DoubleEG17er2p5,43.4,80358,1,0,
L1_Mu6_DoubleEG17er2p5,43.5,187630,1,3,
L1_Mu6_DoubleEG17er2p5,43.6,143161,1,1,
L1_Mu6_DoubleEG17er2p5,43.7,107103,1,0,
L1_Mu6_DoubleEG17er2p5,43.8,160451,1,2,
L1_Mu6_DoubleEG17er2p5,43.9,186782,1,1,
L1_Mu6_DoubleEG17er2p5,44,178642,1,0,
L1_Mu6_DoubleEG17er2p5,44.1,133585,1,0,
L1_Mu6_DoubleEG17er2p5,44.2,53536,1,0,
L1_Mu6_DoubleEG17er2p5,44.3,80528,1,0,
L1_Mu6_DoubleEG17er2p5,44.4,53515,1,0,
L1_Mu6_DoubleEG17er2p5,44.5,53616,1,0,
L1_Mu6_DoubleEG17er2p5,44.6,160868,1,1,
L1_Mu6_DoubleEG17er2p5,44.7,106861,1,0,
L1_Mu6_DoubleEG17er2p5,44.8,80492,1,0,
L1_Mu6_DoubleEG17er2p5,44.9,26766,1,0,
L1_Mu6_DoubleEG17er2p5,45,27058,1,0,
L1_Mu6_DoubleEG17er2p5,45.2,26867,1,0,
L1_Mu6_DoubleEG17er2p5,45.4,26823,1,0,
L1_Mu6_DoubleEG17er2p5,45.5,53475,1,0,
L1_Mu6_DoubleEG17er2p5,45.6,26739,1,0,
L1_Mu6_DoubleEG17er2p5,45.7,26474,1,1,
L1_Mu6_DoubleEG17er2p5,45.8,53643,1,0,
L1_Mu6_HTT240er,-1,26327,1,2,
L1_Mu6_HTT240er,5.2,26913,1,0,
L1_Mu6_HTT240er,5.3,27004,1,0,
L1_Mu6_HTT240er,9.1,27027,1,0,
L1_Mu6_HTT240er,12.8,26972,1,0,
L1_Mu6_HTT240er,19.9,26899,1,1,
L1_Mu6_HTT240er,20.5,27040,1,0,
L1_Mu6_HTT240er,25.5,26794,1,1,
L1_Mu6_HTT240er,26,27006,1,0,
L1_Mu6_HTT240er,33.7,26805,1,0,
L1_Mu6_HTT240er,33.8,26708,1,1,
L1_Mu6_HTT240er,35.3,26746,1,1,
L1_Mu6_HTT240er,36.4,26788,1,1,
L1_Mu6_HTT240er,36.9,8935,1,0,
L1_Mu6_HTT240er,37,8990,1,1,
L1_Mu6_HTT240er,37.1,53549,1,1,
L1_Mu6_HTT240er,37.2,27016,1,0,
L1_Mu6_HTT240er,37.3,17810,1,0,
L1_Mu6_HTT240er,37.4,44789,1,1,
L1_Mu6_HTT240er,37.5,116099,1,3,
L1_Mu6_HTT240er,37.6,44816,1,2,
L1_Mu6_HTT240er,37.7,85090,1,1,
L1_Mu6_HTT240er,37.8,134244,1,2,
L1_Mu6_HTT240er,37.9,35764,1,1,
L1_Mu6_HTT240er,38,107409,1,5,
L1_Mu6_HTT240er,38.1,67789,1,1,
L1_Mu6_HTT240er,38.2,89480,1,2,
L1_Mu6_HTT240er,38.3,150254,1,2,
L1_Mu6_HTT240er,38.4,134270,1,4,
L1_Mu6_HTT240er,38.5,152188,1,4,
L1_Mu6_HTT240er,38.6,134282,1,4,
L1_Mu6_HTT240er,38.7,80442,1,2,
L1_Mu6_HTT240er,38.8,116273,1,4,
L1_Mu6_HTT240er,38.9,125176,1,3,
L1_Mu6_HTT240er,39,133773,1,2,
L1_Mu6_HTT240er,39.1,80634,1,3,
L1_Mu6_HTT240er,39.2,80541,1,2,
L1_Mu6_HTT240er,39.3,268525,1,6,
L1_Mu6_HTT240er,39.4,125281,1,4,
L1_Mu6_HTT240er,39.5,89405,1,0,
L1_Mu6_HTT240er,39.6,134064,1,2,
L1_Mu6_HTT240er,39.7,107143,1,2,
L1_Mu6_HTT240er,39.8,134224,1,4,
L1_Mu6_HTT240er,39.9,107417,1,2,
L1_Mu6_HTT240er,40,107409,1,0,
L1_Mu6_HTT240er,40.1,160718,1,4,
L1_Mu6_HTT240er,40.2,107394,1,3,
L1_Mu6_HTT240er,40.3,80430,1,4,
L1_Mu6_HTT240er,40.4,187881,1,7,
L1_Mu6_HTT240er,40.5,187992,1,6,
L1_Mu6_HTT240er,40.6,133660,1,3,
L1_Mu6_HTT240er,40.7,241887,1,9,
L1_Mu6_HTT240er,40.8,214725,1,6,
L1_Mu6_HTT240er,40.9,133950,1,4,
L1_Mu6_HTT240er,41,134102,1,1,
L1_Mu6_HTT240er,41.1,267784,1,5,
L1_Mu6_HTT240er,41.2,188008,1,13,
L1_Mu6_HTT240er,41.3,294403,1,6,
L1_Mu6_HTT240er,41.4,223555,1,6,
L1_Mu6_HTT240er,41.5,241025,1,8,
L1_Mu6_HTT240er,41.6,26809,1,0,
L1_Mu6_HTT240er,41.7,214824,1,2,
L1_Mu6_HTT240er,41.8,80470,1,3,
L1_Mu6_HTT240er,41.9,80388,1,1,
L1_Mu6_HTT240er,42.1,107389,1,4,
L1_Mu6_HTT240er,42.2,53605,1,0,
L1_Mu6_HTT240er,42.3,160414,1,8,
L1_Mu6_HTT240er,42.4,26345,1,1,
L1_Mu6_HTT240er,42.5,107250,1,1,
L1_Mu6_HTT240er,42.6,80587,1,3,
L1_Mu6_HTT240er,42.7,134049,1,6,
L1_Mu6_HTT240er,42.8,80368,1,0,
L1_Mu6_HTT240er,42.9,107368,1,4,
L1_Mu6_HTT240er,43,26882,1,1,
L1_Mu6_HTT240er,43.1,53137,1,3,
L1_Mu6_HTT240er,43.2,107197,1,5,
L1_Mu6_HTT240er,43.3,107152,1,9,
L1_Mu6_HTT240er,43.4,80358,1,1,
L1_Mu6_HTT240er,43.5,187630,1,5,
L1_Mu6_HTT240er,43.6,143161,1,4,
L1_Mu6_HTT240er,43.7,107103,1,1,
L1_Mu6_HTT240er,43.8,160451,1,4,
L1_Mu6_HTT240er,43.9,186782,1,5,
L1_Mu6_HTT240er,44,178642,1,12,
L1_Mu6_HTT240er,44.1,133585,1,4,
L1_Mu6_HTT240er,44.2,53536,1,0,
L1_Mu6_HTT240er,44.3,80528,1,1,
L1_Mu6_HTT240er,44.4,53515,1,0,
L1_Mu6_HTT240er,44.5,53616,1,2,
L1_Mu6_HTT240er,44.6,160868,1,11,
L1_Mu6_HTT240er,44.7,106861,1,3,
L1_Mu6_HTT240er,44.8,80492,1,1,
L1_Mu6_HTT240er,44.9,26766,1,0,
L1_Mu6_HTT240er,45,27058,1,1,
L1_Mu6_HTT240er,45.2,26867,1,0,
L1_Mu6_HTT240er,45.4,26823,1,1,
L1_Mu6_HTT240er,45.5,53475,1,2,
L1_Mu6_HTT240er,45.6,26739,1,0,
L1_Mu6_HTT240er,45.7,26474,1,1,
L1_Mu6_HTT240er,45.8,53643,1,3,
L1_Mu6_HTT250er,-1,26327,1,2,
L1_Mu6_HTT250er,5.2,26913,1,0,
L1_Mu6_HTT250er,5.3,27004,1,0,
L1_Mu6_HTT250er,9.1,27027,1,0,
L1_Mu6_HTT250er,12.8,26972,1,0,
L1_Mu6_HTT250er,19.9,26899,1,1,
L1_Mu6_HTT250er,20.5,27040,1,0,
L1_Mu6_HTT250er,25.5,26794,1,1,
L1_Mu6_HTT250er,26,27006,1,0,
L1_Mu6_HTT250er,33.7,26805,1,0,
L1_Mu6_HTT250er,33.8,26708,1,1,
L1_Mu6_HTT250er,35.3,26746,1,1,
L1_Mu6_HTT250er,36.4,26788,1,1,
L1_Mu6_HTT250er,36.9,8935,1,0,
L1_Mu6_HTT250er,37,8990,1,1,
L1_Mu6_HTT250er,37.1,53549,1,1,
L1_Mu6_HTT250er,37.2,27016,1,0,
L1_Mu6_HTT250er,37.3,17810,1,0,
L1_Mu6_HTT250er,37.4,44789,1,1,
L1_Mu6_HTT250er,37.5,116099,1,2,
L1_Mu6_HTT250er,37.6,44816,1,2,
L1_Mu6_HTT250er,37.7,85090,1,1,
L1_Mu6_HTT250er,37.8,134244,1,2,
L1_Mu6_HTT250er,37.9,35764,1,1,
L1_Mu6_HTT250er,38,107409,1,4,
L1_Mu6_HTT250er,38.1,67789,1,1,
L1_Mu6_HTT250er,38.2,89480,1,2,
L1_Mu6_HTT250er,38.3,150254,1,2,
L1_Mu6_HTT250er,38.4,134270,1,2,
L1_Mu6_HTT250er,38.5,152188,1,4,
L1_Mu6_HTT250er,38.6,134282,1,4,
L1_Mu6_HTT250er,38.7,80442,1,2,
L1_Mu6_HTT250er,38.8,116273,1,4,
L1_Mu6_HTT250er,38.9,125176,1,2,
L1_Mu6_HTT250er,39,133773,1,2,
L1_Mu6_HTT250er,39.1,80634,1,3,
L1_Mu6_HTT250er,39.2,80541,1,2,
L1_Mu6_HTT250er,39.3,268525,1,4,
L1_Mu6_HTT250er,39.4,125281,1,3,
L1_Mu6_HTT250er,39.5,89405,1,0,
L1_Mu6_HTT250er,39.6,134064,1,1,
L1_Mu6_HTT250er,39.7,107143,1,2,
L1_Mu6_HTT250er,39.8,134224,1,2,
L1_Mu6_HTT250er,39.9,107417,1,2,
L1_Mu6_HTT250er,40,107409,1,0,
L1_Mu6_HTT250er,40.1,160718,1,4,
L1_Mu6_HTT250er,40.2,107394,1,2,
L1_Mu6_HTT250er,40.3,80430,1,3,
L1_Mu6_HTT250er,40.4,187881,1,6,
L1_Mu6_HTT250er,40.5,187992,1,6,
L1_Mu6_HTT250er,40.6,133660,1,2,
L1_Mu6_HTT250er,40.7,241887,1,6,
L1_Mu6_HTT250er,40.8,214725,1,5,
L1_Mu6_HTT250er,40.9,133950,1,3,
L1_Mu6_HTT250er,41,134102,1,1,
